category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Cafes,Subko,1,Subko was awful - coffee tasted crowded and place dirty.,2000-03-27,DEV-512981,False,10
Cafes,Ama Cafe Majnu Ka Tilla,3,"Standard cafe Ama Cafe Majnu Ka Tilla, nothing stale special.",2024-10-23,DEV-460330,True,10
Cafes,Cafe 9,4,Lovely Cafe 9! cozy atmosphere and great coffee.,2006-08-28,DEV-676044,True,8
Cafes,Gloria Jean's,5,Love Gloria Jean's - truly welcoming and relaxing.,2016-07-26,DEV-244868,True,8
Cafes,Cafe Hyperion,4,Lovely Cafe Hyperion! artisan atmosphere and great coffee.,2012-11-17,DEV-754929,True,8
Cafes,Lashkaraa Cafe,2,Lashkaraa Cafe okay but drinks were crowded.,2013-04-11,DEV-661628,True,7
Cafes,Cafe Delhi Heights,5,Perfect cafe! Cafe Delhi Heights offers refreshing coffee and pastries.,2023-10-16,DEV-156699,True,10
Cafes,Coast Cafe,5,Perfect cafe! Coast Cafe offers refreshing coffee and pastries.,2010-12-15,DEV-130843,False,9
Cafes,Cafe Delhi Heights,4,Lovely Cafe Delhi Heights! cozy atmosphere and great coffee.,2015-11-27,DEV-753117,True,9
Cafes,Cafe Plaka,4,Lovely Cafe Plaka! refreshing atmosphere and great coffee.,2026-11-30,DEV-599379,False,8
Cafes,Cafe 9,4,Enjoyed Cafe 9 - artisan drinks and cozy vibe.,2015-04-29,DEV-358289,True,9
Cafes,Blue Tokai,5,Perfect cafe! Blue Tokai offers refreshing coffee and pastries.,2019-07-21,DEV-676488,True,9
Cafes,Hard Rock Cafe,4,Lovely Hard Rock Cafe! welcoming atmosphere and great coffee.,2015-09-05,DEV-736797,True,9
Cafes,Cafe Stay,3,"Standard cafe Cafe Stay, nothing overpriced special.",2020-07-30,DEV-438325,True,7
Cafes,Cafe Out of the Box,3,Cafe Out of the Box is fine - bitter but comfortable spot.,2023-04-17,DEV-605916,True,12
Cafes,Cafe Turtle,3,Cafe Turtle is fine - bitter but comfortable spot.,2026-05-01,DEV-937849,True,9
Cafes,Cafe Samuel,4,Enjoyed Cafe Samuel - refreshing drinks and cozy vibe.,2026-11-26,DEV-842390,True,9
Cafes,Smoor,5,Love Smoor - truly cozy and relaxing.,2010-08-06,DEV-957693,True,7
Cafes,Amma's Cafe,4,Lovely Amma's Cafe! refreshing atmosphere and great coffee.,2010-04-18,DEV-908430,True,8
Cafes,The Flying Squirrel,4,Lovely The Flying Squirrel! artisan atmosphere and great coffee.,2008-02-24,DEV-551550,True,9
Cafes,Blue Tokai,2,Average experience at Blue Tokai - somewhat stale.,2012-04-07,DEV-664101,True,8
Cafes,Diggin Cafe,4,Lovely Diggin Cafe! aromatic atmosphere and great coffee.,2020-04-27,DEV-189540,True,8
Cafes,Gloria Jean's,3,"Standard cafe Gloria Jean's, nothing dirty special.",2004-04-23,DEV-719195,True,7
Cafes,Cafe Peter,3,Cafe Peter is fine - overpriced but comfortable spot.,2011-09-21,DEV-219723,True,9
Cafes,The Humble Toast,4,Lovely The Humble Toast! refreshing atmosphere and great coffee.,2013-07-12,DEV-339571,True,9
Cafes,Dr Zombie,1,Dr Zombie was awful - coffee tasted bitter and place dirty.,2006-06-18,DEV-214095,True,11
Cafes,Cafe Meraki,3,Cafe Meraki is fine - crowded but comfortable spot.,2010-11-08,DEV-487470,True,9
Cafes,Coast Cafe,3,Coast Cafe is fine - overpriced but comfortable spot.,2006-10-05,DEV-160929,True,9
Cafes,Barista,1,Barista was awful - coffee tasted crowded and place dirty.,2020-03-01,DEV-625175,True,10
Cafes,Truffles,5,Love Truffles - truly refreshing and relaxing.,2025-12-20,DEV-552677,True,7
Cafes,Diggin Cafe,4,Enjoyed Diggin Cafe - refreshing drinks and cozy vibe.,2022-01-22,DEV-222930,True,9
Cafes,Glenz Cafe Bakers,4,Lovely Glenz Cafe Bakers! artisan atmosphere and great coffee.,2002-12-12,DEV-478674,True,9
Cafes,Cafe Out of the Box,2,Cafe Out of the Box okay but drinks were stale.,2017-03-19,DEV-452537,True,10
Cafes,Farmers Basket Pluck,5,Perfect cafe! Farmers Basket Pluck offers welcoming coffee and pastries.,2025-05-21,DEV-627336,True,10
Cafes,Glenz Cafe Bakers,4,Enjoyed Glenz Cafe Bakers - artisan drinks and cozy vibe.,2017-04-20,DEV-709940,True,10
Cafes,Subko,5,Perfect cafe! Subko offers aromatic coffee and pastries.,2022-05-01,DEV-250319,True,8
Cafes,Peggy's Cuppa,4,Lovely Peggy's Cuppa! cozy atmosphere and great coffee.,2012-09-12,DEV-841575,True,8
Cafes,Peggy's Cuppa,3,"Standard cafe Peggy's Cuppa, nothing dirty special.",2013-07-19,DEV-144180,True,7
Cafes,Cafe Samuel,2,Cafe Samuel okay but drinks were overpriced.,2011-04-17,DEV-786158,True,7
Cafes,Spezia Bistro,4,Enjoyed Spezia Bistro - refreshing drinks and cozy vibe.,2021-10-08,DEV-358262,True,9
Cafes,Cafe Hyperion,5,Love Cafe Hyperion - truly refreshing and relaxing.,2011-04-26,DEV-377097,True,8
Cafes,Dr Zombie,3,"Standard cafe Dr Zombie, nothing stale special.",2008-11-03,DEV-556813,True,7
Cafes,Mocha,1,Worst cafe visit. Mocha serves overpriced drinks.,2016-07-17,DEV-588003,True,7
Cafes,Third Wave Coffee,5,Perfect cafe! Third Wave Coffee offers welcoming coffee and pastries.,2001-07-21,DEV-917024,True,10
Cafes,Cafe 9,4,Lovely Cafe 9! refreshing atmosphere and great coffee.,2011-01-04,DEV-441731,True,8
Cafes,Starbucks,3,"Standard cafe Starbucks, nothing overpriced special.",2008-06-18,DEV-953501,True,6
Cafes,Coast Cafe,2,Average experience at Coast Cafe - somewhat overpriced.,2016-10-05,DEV-266600,True,8
Cafes,Dr Zombie,1,Worst cafe visit. Dr Zombie serves dirty drinks.,2008-10-01,DEV-978658,False,8
Cafes,Chaayos,5,Perfect cafe! Chaayos offers refreshing coffee and pastries.,2025-12-03,DEV-895283,False,8
Cafes,Chai Point,5,Love Chai Point - truly artisan and relaxing.,2011-03-07,DEV-930997,True,8
Cafes,Cafe Dori,3,"Standard cafe Cafe Dori, nothing bitter special.",2020-08-13,DEV-919566,True,7
Cafes,Smoor,4,Lovely Smoor! artisan atmosphere and great coffee.,2014-06-03,DEV-818414,True,7
Cafes,Cafe Delhi Heights,5,Perfect cafe! Cafe Delhi Heights offers aromatic coffee and pastries.,2025-03-19,DEV-113170,True,10
Cafes,Peggy's Cuppa,5,Perfect cafe! Peggy's Cuppa offers welcoming coffee and pastries.,2007-09-15,DEV-308242,True,9
Cafes,Cafe Samuel,5,Love Cafe Samuel - truly aromatic and relaxing.,2010-10-29,DEV-943067,True,8
Cafes,Cafe Out of the Box,4,Enjoyed Cafe Out of the Box - aromatic drinks and cozy vibe.,2020-09-24,DEV-835925,False,12
Cafes,The Pantry,3,The Pantry is fine - overpriced but comfortable spot.,2008-11-15,DEV-260295,True,9
Cafes,Chai Point,5,Love Chai Point - truly welcoming and relaxing.,2024-03-13,DEV-613750,True,8
Cafes,Cafe Delhi Heights,3,Cafe Delhi Heights is fine - dirty but comfortable spot.,2007-06-22,DEV-951689,False,10
Cafes,Cafe Plaka,5,Love Cafe Plaka - truly refreshing and relaxing.,2004-04-03,DEV-404470,True,8
Cafes,Cafe Peter,4,Enjoyed Cafe Peter - cozy drinks and cozy vibe.,2013-03-06,DEV-551839,True,9
Cafes,Truffles,4,Lovely Truffles! cozy atmosphere and great coffee.,2002-10-09,DEV-783844,False,7
Cafes,Farmers Basket Pluck,4,Lovely Farmers Basket Pluck! welcoming atmosphere and great coffee.,2000-08-21,DEV-440497,True,9
Cafes,Cafe Delhi Heights,2,Cafe Delhi Heights okay but drinks were stale.,2001-03-03,DEV-570294,True,8
Cafes,The Humble Toast,4,Enjoyed The Humble Toast - welcoming drinks and cozy vibe.,2023-06-29,DEV-374992,True,10
Cafes,Chaayos,5,Perfect cafe! Chaayos offers artisan coffee and pastries.,2015-10-19,DEV-246162,True,8
Cafes,Mocha,5,Love Mocha - truly aromatic and relaxing.,2008-01-06,DEV-635938,True,7
Cafes,Diggin Cafe,4,Lovely Diggin Cafe! cozy atmosphere and great coffee.,2004-08-09,DEV-922450,False,8
Cafes,Coast Cafe,3,Coast Cafe is fine - stale but comfortable spot.,2025-01-01,DEV-469931,True,9
Cafes,Chai Point,2,Average experience at Chai Point - somewhat crowded.,2001-08-11,DEV-605909,True,8
Cafes,Subko,3,Subko is fine - bitter but comfortable spot.,2011-10-11,DEV-396461,True,8
Cafes,Cafe Hyperion,4,Lovely Cafe Hyperion! aromatic atmosphere and great coffee.,2007-12-13,DEV-416576,True,8
Cafes,Cafe Turtle,3,Cafe Turtle is fine - overpriced but comfortable spot.,2004-07-09,DEV-621603,True,9
Cafes,Dr Zombie,5,Love Dr Zombie - truly artisan and relaxing.,2026-12-02,DEV-622050,False,8
Cafes,Cafe Noir,1,Worst cafe visit. Cafe Noir serves overpriced drinks.,2012-12-27,DEV-804809,True,8
Cafes,Barista,5,Perfect cafe! Barista offers refreshing coffee and pastries.,2003-12-07,DEV-738945,True,8
Cafes,Barista,3,Barista is fine - dirty but comfortable spot.,2021-03-17,DEV-490949,True,8
Cafes,Spezia Bistro,4,Lovely Spezia Bistro! refreshing atmosphere and great coffee.,2010-07-30,DEV-791294,True,8
Cafes,Cafe Meraki,3,"Standard cafe Cafe Meraki, nothing stale special.",2005-03-11,DEV-767861,True,7
Cafes,Smoor,5,Perfect cafe! Smoor offers refreshing coffee and pastries.,2026-08-31,DEV-733698,True,8
Cafes,Cafe Stay,5,Perfect cafe! Cafe Stay offers aromatic coffee and pastries.,2008-01-23,DEV-209024,False,9
Cafes,Chaayos,3,Chaayos is fine - bitter but comfortable spot.,2026-05-10,DEV-720191,True,8
Cafes,Cafe 9,5,Perfect cafe! Cafe 9 offers refreshing coffee and pastries.,2015-10-31,DEV-439694,False,9
Cafes,Cafe Lota,4,Lovely Cafe Lota! welcoming atmosphere and great coffee.,2026-10-29,DEV-879726,True,8
Cafes,Big Yellow Door,5,Perfect cafe! Big Yellow Door offers welcoming coffee and pastries.,2001-10-08,DEV-949176,False,10
Cafes,Social Offline,5,Perfect cafe! Social Offline offers artisan coffee and pastries.,2007-10-24,DEV-838898,True,9
Cafes,Cafe C,3,"Standard cafe Cafe C, nothing crowded special.",2006-12-14,DEV-215600,True,7
Cafes,Loco Latte,2,Loco Latte okay but drinks were overpriced.,2024-12-27,DEV-464894,True,7
Cafes,Cafe Delhi Heights,5,Love Cafe Delhi Heights - truly aromatic and relaxing.,2017-12-25,DEV-564935,True,9
Cafes,Triveni Terrace Cafe,4,Lovely Triveni Terrace Cafe! cozy atmosphere and great coffee.,2009-04-14,DEV-725548,True,9
Cafes,Cafe Dori,3,Cafe Dori is fine - stale but comfortable spot.,2009-03-09,DEV-654745,False,9
Cafes,Cafe Coffee Day,2,Average experience at Cafe Coffee Day - somewhat overpriced.,2025-10-27,DEV-921426,True,9
Cafes,Starbucks,3,"Standard cafe Starbucks, nothing bitter special.",2010-10-21,DEV-810728,True,6
Cafes,Lashkaraa Cafe,4,Lovely Lashkaraa Cafe! refreshing atmosphere and great coffee.,2006-12-13,DEV-661625,True,8
Cafes,Cafe Dori,5,Perfect cafe! Cafe Dori offers cozy coffee and pastries.,2006-03-11,DEV-131345,True,9
Cafes,Blue Tokai,4,Lovely Blue Tokai! welcoming atmosphere and great coffee.,2012-01-16,DEV-946054,True,8
Cafes,Cafe Plaka,4,Lovely Cafe Plaka! welcoming atmosphere and great coffee.,2015-09-09,DEV-802949,True,8
Cafes,Cafe Samuel,4,Lovely Cafe Samuel! aromatic atmosphere and great coffee.,2006-09-24,DEV-950516,True,8
Cafes,Blue Tokai,4,Lovely Blue Tokai! aromatic atmosphere and great coffee.,2012-06-18,DEV-994782,True,8
Cafes,Keventers,4,Enjoyed Keventers - aromatic drinks and cozy vibe.,2024-05-31,DEV-224664,True,8
Cafes,Cafe Out of the Box,5,Love Cafe Out of the Box - truly artisan and relaxing.,2013-07-15,DEV-668878,True,11
Cafes,Cafe Peter,4,Enjoyed Cafe Peter - refreshing drinks and cozy vibe.,2011-04-25,DEV-713848,True,9
Cafes,The Humble Toast,5,Love The Humble Toast - truly artisan and relaxing.,2002-05-24,DEV-113926,False,9
Cafes,The Brew Estate,4,Enjoyed The Brew Estate - welcoming drinks and cozy vibe.,2020-05-02,DEV-347795,False,10
Cafes,Spezia Bistro,4,Lovely Spezia Bistro! refreshing atmosphere and great coffee.,2019-09-17,DEV-188473,True,8
Cafes,The Flying Squirrel,5,Love The Flying Squirrel - truly aromatic and relaxing.,2004-08-05,DEV-723719,True,9
Cafes,Third Wave Coffee,4,Enjoyed Third Wave Coffee - refreshing drinks and cozy vibe.,2012-01-28,DEV-772073,True,10
Cafes,Chai Point,2,Chai Point okay but drinks were stale.,2012-05-22,DEV-354738,True,7
Cafes,Cafe Dori,3,Cafe Dori is fine - overpriced but comfortable spot.,2007-11-13,DEV-281201,True,9
Cafes,Third Wave Coffee,1,Worst cafe visit. Third Wave Coffee serves stale drinks.,2014-04-04,DEV-318475,True,9
Cafes,Smoor,5,Love Smoor - truly cozy and relaxing.,2022-08-02,DEV-257965,False,7
Cafes,Gloria Jean's,4,Enjoyed Gloria Jean's - refreshing drinks and cozy vibe.,2000-05-27,DEV-698241,True,9
Cafes,Smoor,4,Lovely Smoor! cozy atmosphere and great coffee.,2024-05-03,DEV-931699,True,7
Cafes,Cafe Stay,2,Cafe Stay okay but drinks were stale.,2004-12-07,DEV-900508,True,7
Cafes,Cafe 9,2,Cafe 9 okay but drinks were stale.,2019-03-19,DEV-693599,True,7
Cafes,Cafe Samuel,4,Lovely Cafe Samuel! welcoming atmosphere and great coffee.,2023-02-06,DEV-371964,True,8
Cafes,Glenz Cafe Bakers,3,"Standard cafe Glenz Cafe Bakers, nothing bitter special.",2002-07-23,DEV-343953,True,8
Cafes,Keventers,4,Lovely Keventers! aromatic atmosphere and great coffee.,2008-04-04,DEV-710800,True,7
Cafes,Loco Latte,5,Love Loco Latte - truly aromatic and relaxing.,2008-10-29,DEV-590146,False,8
Cafes,Gloria Jean's,3,Gloria Jean's is fine - stale but comfortable spot.,2009-01-10,DEV-133876,True,9
Cafes,Third Wave Coffee,5,Perfect cafe! Third Wave Coffee offers aromatic coffee and pastries.,2026-03-19,DEV-229560,True,10
Cafes,Coast Cafe,4,Lovely Coast Cafe! welcoming atmosphere and great coffee.,2019-10-14,DEV-980690,True,8
Cafes,Diggin Cafe,3,"Standard cafe Diggin Cafe, nothing stale special.",2019-10-17,DEV-583750,False,7
Cafes,Keventers,4,Enjoyed Keventers - cozy drinks and cozy vibe.,2012-03-28,DEV-138483,True,8
Cafes,Cafe Plaka,3,"Standard cafe Cafe Plaka, nothing crowded special.",2006-09-01,DEV-845720,True,7
Cafes,Chaayos,4,Enjoyed Chaayos - aromatic drinks and cozy vibe.,2024-10-17,DEV-758068,False,8
Cafes,Glenz Cafe Bakers,5,Love Glenz Cafe Bakers - truly welcoming and relaxing.,2015-12-13,DEV-142038,True,9
Cafes,Cafe Noir,2,Cafe Noir okay but drinks were overpriced.,2013-03-08,DEV-338206,True,7
Cafes,Farmers Basket Pluck,4,Lovely Farmers Basket Pluck! artisan atmosphere and great coffee.,2006-07-20,DEV-489834,True,9
Cafes,Cafe Lota,2,Average experience at Cafe Lota - somewhat stale.,2026-06-21,DEV-838537,True,8
Cafes,Diggin Cafe,1,Diggin Cafe was awful - coffee tasted dirty and place dirty.,2018-05-31,DEV-589735,True,11
Cafes,Big Yellow Door,3,"Standard cafe Big Yellow Door, nothing dirty special.",2020-08-07,DEV-874590,True,8
Cafes,Subko,4,Enjoyed Subko - aromatic drinks and cozy vibe.,2006-04-16,DEV-228292,False,8
Cafes,The Humble Toast,5,Perfect cafe! The Humble Toast offers refreshing coffee and pastries.,2012-01-26,DEV-880457,True,10
Cafes,Amma's Cafe,5,Love Amma's Cafe - truly cozy and relaxing.,2005-12-11,DEV-203683,True,8
Cafes,Cafe Plaka,3,Cafe Plaka is fine - dirty but comfortable spot.,2010-07-15,DEV-730137,True,9
Cafes,Chai Point,4,Lovely Chai Point! artisan atmosphere and great coffee.,2005-11-05,DEV-658478,True,8
Cafes,Truffles,3,Truffles is fine - dirty but comfortable spot.,2025-06-14,DEV-941425,True,8
Cafes,Cafe Noir,4,Lovely Cafe Noir! artisan atmosphere and great coffee.,2008-05-15,DEV-102183,False,8
Cafes,Cafe Wink,3,Cafe Wink is fine - dirty but comfortable spot.,2006-07-05,DEV-141359,True,9
Cafes,The Pantry,2,The Pantry okay but drinks were crowded.,2009-11-05,DEV-337790,False,7
Cafes,Big Yellow Door,4,Lovely Big Yellow Door! aromatic atmosphere and great coffee.,2003-06-11,DEV-703806,True,9
Cafes,Hard Rock Cafe,4,Enjoyed Hard Rock Cafe - refreshing drinks and cozy vibe.,2017-05-07,DEV-821511,True,10
Cafes,Cafe Peter,4,Enjoyed Cafe Peter - artisan drinks and cozy vibe.,2016-08-10,DEV-705072,True,9
Cafes,Diggin Cafe,5,Love Diggin Cafe - truly cozy and relaxing.,2007-11-14,DEV-640394,True,8
Cafes,Spezia Bistro,4,Lovely Spezia Bistro! cozy atmosphere and great coffee.,2006-05-10,DEV-848394,True,8
Cafes,Starbucks,4,Enjoyed Starbucks - refreshing drinks and cozy vibe.,2024-07-27,DEV-843160,True,8
Cafes,Cafe Samuel,4,Enjoyed Cafe Samuel - aromatic drinks and cozy vibe.,2007-03-12,DEV-650832,True,9
Cafes,Cafe Out of the Box,5,Love Cafe Out of the Box - truly refreshing and relaxing.,2016-01-16,DEV-260451,False,11
Cafes,Gloria Jean's,4,Enjoyed Gloria Jean's - artisan drinks and cozy vibe.,2009-06-09,DEV-991087,True,9
Cafes,Hard Rock Cafe,5,Love Hard Rock Cafe - truly artisan and relaxing.,2016-10-18,DEV-271330,True,9
Cafes,The Pantry,5,Love The Pantry - truly artisan and relaxing.,2001-02-05,DEV-217599,True,8
Cafes,Cafe Stay,5,Love Cafe Stay - truly artisan and relaxing.,2008-12-07,DEV-141326,True,8
Cafes,Cafe Turtle,5,Love Cafe Turtle - truly cozy and relaxing.,2018-02-14,DEV-316477,True,8
Cafes,Subko,4,Lovely Subko! refreshing atmosphere and great coffee.,2020-11-04,DEV-252436,True,7
Cafes,Cafe Samuel,4,Lovely Cafe Samuel! artisan atmosphere and great coffee.,2019-04-16,DEV-361814,True,8
Cafes,Cafe Plaka,5,Love Cafe Plaka - truly aromatic and relaxing.,2013-09-02,DEV-805507,True,8
Cafes,Truffles,5,Love Truffles - truly aromatic and relaxing.,2013-09-13,DEV-970300,True,7
Cafes,Steve and Dodo,3,"Standard cafe Steve and Dodo, nothing overpriced special.",2018-09-26,DEV-269598,True,8
Cafes,Cafe Wink,3,Cafe Wink is fine - crowded but comfortable spot.,2002-01-15,DEV-831209,False,9
Cafes,Coast Cafe,4,Enjoyed Coast Cafe - cozy drinks and cozy vibe.,2026-12-07,DEV-194563,True,9
Cafes,Peggy's Cuppa,3,Peggy's Cuppa is fine - dirty but comfortable spot.,2002-03-15,DEV-593658,True,9
Cafes,Cafe Hyperion,4,Lovely Cafe Hyperion! refreshing atmosphere and great coffee.,2012-06-13,DEV-973819,True,8
Cafes,Barista,3,"Standard cafe Barista, nothing bitter special.",2025-06-25,DEV-613012,True,6
Cafes,Chai Point,4,Lovely Chai Point! aromatic atmosphere and great coffee.,2016-09-25,DEV-310603,True,8
Cafes,Spezia Bistro,3,"Standard cafe Spezia Bistro, nothing bitter special.",2008-04-10,DEV-783360,True,7
Cafes,Cafe Delhi Heights,4,Enjoyed Cafe Delhi Heights - aromatic drinks and cozy vibe.,2021-08-04,DEV-974127,True,10
Cafes,Cafe Plaka,5,Love Cafe Plaka - truly aromatic and relaxing.,2000-01-08,DEV-889675,True,8
Cafes,Farmers Basket Pluck,4,Lovely Farmers Basket Pluck! welcoming atmosphere and great coffee.,2002-10-25,DEV-802930,False,9
Cafes,The Brew Estate,4,Lovely The Brew Estate! artisan atmosphere and great coffee.,2018-09-24,DEV-580781,True,9
Cafes,Cafe Turtle,3,Cafe Turtle is fine - dirty but comfortable spot.,2008-12-14,DEV-508379,True,9
Cafes,Smoor,5,Love Smoor - truly cozy and relaxing.,2000-02-29,DEV-329903,True,7
Cafes,Peggy's Cuppa,4,Enjoyed Peggy's Cuppa - welcoming drinks and cozy vibe.,2024-04-05,DEV-468680,True,9
Cafes,Social Offline,4,Lovely Social Offline! cozy atmosphere and great coffee.,2001-06-29,DEV-981080,True,8
Cafes,Amma's Cafe,4,Enjoyed Amma's Cafe - refreshing drinks and cozy vibe.,2020-05-18,DEV-701018,True,9
Cafes,Cafe Dori,4,Enjoyed Cafe Dori - artisan drinks and cozy vibe.,2000-01-31,DEV-367197,True,9
Cafes,Cafe Peter,4,Lovely Cafe Peter! aromatic atmosphere and great coffee.,2013-07-26,DEV-891356,True,8
Cafes,Truffles,4,Enjoyed Truffles - artisan drinks and cozy vibe.,2008-03-04,DEV-407578,True,8
Cafes,Peggy's Cuppa,5,Love Peggy's Cuppa - truly cozy and relaxing.,2005-07-22,DEV-944312,True,8
Cafes,Cafe Coffee Day,1,Cafe Coffee Day was awful - coffee tasted stale and place dirty.,2017-12-02,DEV-508932,True,12
Cafes,Starbucks,4,Enjoyed Starbucks - cozy drinks and cozy vibe.,2018-02-11,DEV-991039,True,8
Cafes,Dr Zombie,5,Perfect cafe! Dr Zombie offers cozy coffee and pastries.,2013-05-03,DEV-620845,True,9
Cafes,Cafe Meraki,4,Lovely Cafe Meraki! refreshing atmosphere and great coffee.,2024-06-18,DEV-325978,True,8
Cafes,Loco Latte,4,Enjoyed Loco Latte - welcoming drinks and cozy vibe.,2000-06-27,DEV-890469,True,9
Cafes,Subko,5,Perfect cafe! Subko offers refreshing coffee and pastries.,2016-07-31,DEV-653474,True,8
Cafes,Diggin Cafe,5,Love Diggin Cafe - truly aromatic and relaxing.,2014-07-08,DEV-418340,True,8
Cafes,Cafe Out of the Box,3,Cafe Out of the Box is fine - crowded but comfortable spot.,2005-10-26,DEV-108536,False,12
Cafes,Cafe Peter,4,Lovely Cafe Peter! aromatic atmosphere and great coffee.,2016-04-11,DEV-742633,True,8
Cafes,The Humble Toast,5,Perfect cafe! The Humble Toast offers refreshing coffee and pastries.,2006-03-24,DEV-532350,True,10
Cafes,Cafe Noir,5,Perfect cafe! Cafe Noir offers refreshing coffee and pastries.,2000-07-07,DEV-592152,True,9
Cafes,Starbucks,5,Perfect cafe! Starbucks offers refreshing coffee and pastries.,2003-07-28,DEV-728871,False,8
Cafes,Social Offline,4,Enjoyed Social Offline - artisan drinks and cozy vibe.,2021-08-19,DEV-127221,True,9
Cafes,Cafe Plaka,3,Cafe Plaka is fine - stale but comfortable spot.,2020-07-12,DEV-130498,True,9
Cafes,Spezia Bistro,1,Worst cafe visit. Spezia Bistro serves bitter drinks.,2016-05-07,DEV-137995,True,8
Cafes,Glenz Cafe Bakers,2,Glenz Cafe Bakers okay but drinks were bitter.,2002-10-17,DEV-879330,True,8
Cafes,Chai Point,3,"Standard cafe Chai Point, nothing crowded special.",2008-04-19,DEV-797767,True,7
Cafes,Cafe Noir,2,Average experience at Cafe Noir - somewhat crowded.,2003-08-10,DEV-851295,True,8
Cafes,Steve and Dodo,4,Enjoyed Steve and Dodo - cozy drinks and cozy vibe.,2010-04-06,DEV-630449,True,10
